Column#	Transcript ID	gene assignment	Gene Symbol	RefSeq	p-value (TYPE)	p-value (Subject ID (type))	p-value (Subjec ID (TYPE))	Ratio (Control vs SCZD)	Fold-Change (Control vs SCZD)	Fold-Change (Control vs SCZD) Description	F (Subject ID (TYPE)	SS (Subject ID (TYPE))	F (TYPE)	SS (TYPE)	SS (ERROR)	Flag
844	7893339	---		---	0.00586394	0.173059	0.00586394	0.686635	-1.45638	Control down vs SZD	1.75174	0.608385	17.4075	1.76508	0.926144	1
851	7893346	---		---	0.00037171	0.939039	0.00037171	0.695879	-1.43703	Control down vs SZD	0.278136	0.191617	51.4073	1.64175	1.83715	1
858	7893353	---		---	0.0299776	0.0414806	0.0299776	1.30778	1.30778	Control up vs SZD	2.89889	0.673868	8.00606	0.899171	0.619885	1
867	7893362	---		---	0.00689911	0.962129	0.00689911	0.825445	-1.21147	Control down vs SZD	0.226407	0.169983	16.2215	0.459562	2.00209	1
885	7893380	---		---	0.00779811	0.642027	0.00779811	1.40669	1.40669	Control up vs SZD	0.716462	0.56767	15.3698	1.45416	2.11286	1
891	7893386	---		---	0.0240275	0.0156513	0.0240275	0.814309	-1.22804	Control down vs SZD	3.77009	0.351444	8.99627	0.526947	0.248584	1
895	7893390	---		---	0.010998	0.012517	0.010998	1.36745	1.36745	Control up vs SZD	3.98271	0.557671	13.1588	1.22304	0.373395	1
902	7893397	---		---	0.0146656	0.626724	0.0146656	1.64547	1.64547	Control up vs SZD	0.738094	1.61663	11.4959	3.09742	5.84073	1
952	7893447	---		---	0.00873253	0.393335	0.00873253	0.790797	-1.26455	Control down vs SZD	1.12159	0.282472	14.6135	0.687985	0.671599	1
957	7893452	---		---	0.0137652	0.84876	0.0137652	1.50847	1.50847	Control up vs SZD	0.429265	1.06877	11.8482	2.11049	6.63937	1
958	7893453	---		---	0.0413844	0.536661	0.0413844	1.24387	1.24387	Control up vs SZD	0.871545	0.533238	6.692	0.594738	1.63155	1
978	7893473	---		---	0.0273838	0.150812	0.0273838	0.588197	-1.70011	Control down vs SZD	1.85763	2.51163	8.40199	3.51712	3.60549	1
1004	7893499	---		---	5.78E-05	0.994989	5.78E-05	1.43292	1.43292	Control up vs SZD	0.102565	0.0968795	100.078	1.61592	2.51886	1
1007	7893502	---		---	0.0205048	0.80492	0.0205048	1.12371	1.12371	Control up vs SZD	0.492141	0.104509	9.75352	0.169889	0.566283	1
1013	7893508	---		---	0.0372066	0.191315	0.0372066	1.6457	1.6457	Control up vs SZD	1.67488	2.61551	7.1095	3.09915	4.16429	1
1015	7893510	---		---	0.0466633	0.57351	0.0466633	1.27131	1.27131	Control up vs SZD	0.815454	0.691996	6.23929	0.719594	2.26294	1
1056	7893551	---		---	0.0348684	0.0583973	0.0348684	0.807706	-1.23807	Control down vs SZD	2.61237	0.463556	7.37183	0.569543	0.47319	1
1077	7893572	---		---	0.0257984	0.736898	0.0257984	0.831173	-1.20312	Control down vs SZD	0.585776	0.295531	8.66975	0.42703	1.34537	1
1084	7893579	---		---	0.0120192	0.935208	0.0120192	1.28568	1.28568	Control up vs SZD	0.285803	0.374676	12.6283	0.788587	3.49589	1
1098	7893593	---		---	0.000566409	0.764926	0.000566409	0.711054	-1.40636	Control down vs SZD	0.547479	0.198053	43.9942	1.4522	0.964682	1
1101	7893596	---		---	0.000271473	0.914282	0.000271473	1.55599	1.55599	Control up vs SZD	0.324799	0.254016	57.658	2.44101	2.08553	1
1123	7893618	---		---	0.0196407	0.547751	0.0196407	1.37809	1.37809	Control up vs SZD	0.854407	0.773242	9.96637	1.2844	2.41334	1
1127	7893622	---		---	0.033306	0.216069	0.033306	0.38393	-2.60464	Control down vs SZD	1.58188	9.08199	7.56073	11.4444	15.31	1
1179	7893674	---		---	0.0267183	0.599145	0.0267183	0.608256	-1.64405	Control down vs SZD	0.777724	2.17582	8.51177	3.08668	7.46049	1
1184	7893679	---		---	0.0265269	0.671649	0.0265269	1.42635	1.42635	Control up vs SZD	0.675164	1.10597	8.54404	1.57491	4.3682	1
1186	7893682	---		---	0.0212872	0.0104827	0.0212872	1.5188	1.5188	Control up vs SZD	4.15521	1.36738	9.57094	2.18118	0.877533	1
1187	7893683	---		---	0.00336421	0.933724	0.00336421	1.4631	1.4631	Control up vs SZD	0.288724	0.493539	21.987	1.80858	4.55835	1
1200	7893696	---		---	0.0486439	0.717229	0.0486439	1.17411	1.17411	Control up vs SZD	0.612607	0.317154	6.08693	0.321749	1.38056	1
1201	7893697	---		---	0.0210741	0.868426	0.0210741	1.30079	1.30079	Control up vs SZD	0.399709	0.53865	9.61976	0.863614	3.59362	1
1203	7893699	---		---	0.00492377	0.497944	0.00492377	1.85381	1.85381	Control up vs SZD	0.93338	1.52196	18.7568	4.75785	4.34824	1
1210	7893706	---		---	0.0162475	0.291967	0.0162475	1.58442	1.58442	Control up vs SZD	1.35194	1.45035	10.9421	2.64498	2.8608	1
1223	7893719	---		---	0.0397931	0.834163	0.0397931	0.82149	-1.2173	Control down vs SZD	0.450577	0.423314	6.84403	0.482862	2.50531	1
1236	7893732	---		---	0.0194596	0.0390873	0.0194596	0.740793	-1.3499	Control down vs SZD	2.94961	0.673668	10.0126	1.12419	0.609046	1
1281	7893777	---		---	0.00132363	0.0827726	0.00132363	1.34289	1.34289	Control up vs SZD	2.32882	0.204301	31.879	1.08548	0.233939	1
1288	7893784	---		---	0.0134176	0.953522	0.0134176	0.847538	-1.17989	Control down vs SZD	0.247033	0.170967	11.9926	0.341723	1.84556	1
1315	7893811	---		---	0.0376814	0.749404	0.0376814	1.29622	1.29622	Control up vs SZD	0.568711	0.71455	7.05894	0.840661	3.3505	1
1325	7893821	---		---	0.014171	0.658932	0.014171	0.785202	-1.27356	Control down vs SZD	0.692812	0.374939	11.6857	0.730236	1.44316	1
1336	7893832	---		---	0.00991125	0.880653	0.00991125	1.35133	1.35133	Control up vs SZD	0.380708	0.492202	13.8009	1.13214	3.44762	1
1353	7893849	---		---	0.000167926	0.977316	0.000167926	1.45886	1.45886	Control up vs SZD	0.183346	0.155845	68.573	1.78113	2.26668	1
1362	7893859	---		---	0.0424971	0.772628	0.0424971	1.29419	1.29419	Control up vs SZD	0.536907	0.756123	6.59031	0.830514	3.75545	1
1366	7893863	---		---	0.0331232	0.676234	0.0331232	1.36876	1.36876	Control up vs SZD	0.668828	0.973604	7.5836	1.23057	3.88183	1
1390	7893887	---		---	0.0324877	0.189611	0.0324877	0.686552	-1.45655	Control down vs SZD	1.68173	1.38265	7.66448	1.76622	2.19244	1
1392	7893889	---		---	0.0448443	0.678309	0.0448443	0.82622	-1.21033	Control down vs SZD	0.665963	0.427494	6.38713	0.455076	1.71178	1
1422	7893920	---		---	0.0464758	0.917305	0.0464758	1.26874	1.26874	Control up vs SZD	0.319418	0.678787	6.25416	0.707541	5.66687	1
1436	7893934	---		---	0.0201371	0.64082	0.0201371	1.32461	1.32461	Control up vs SZD	0.71816	0.601623	9.84258	0.98692	2.23394	1
1450	7893948	---		---	0.033735	0.132851	0.033735	0.81286	-1.23022	Control down vs SZD	1.95581	0.42846	7.50769	0.536123	0.584187	1
1455	7893953	---		---	0.0162786	0.903411	0.0162786	1.14956	1.14956	Control up vs SZD	0.343591	0.133146	10.9319	0.24259	1.03336	1
1464	7893962	---		---	0.0111177	0.84238	0.0111177	1.35071	1.35071	Control up vs SZD	0.438636	0.517214	13.0932	1.12867	3.14438	1
1476	7893974	---		---	0.036303	0.995526	0.036303	1.13563	1.13563	Control up vs SZD	0.0983488	0.16816	7.20818	0.202021	4.55955	1
1497	7893995	---		---	0.00118819	0.796638	0.00118819	1.76277	1.76277	Control up vs SZD	0.50371	0.724495	33.2358	4.0132	3.83552	1
1498	7893996	---		---	0.0406283	0.679134	0.0406283	1.48258	1.48258	Control up vs SZD	0.664825	1.71799	6.76324	1.93653	6.89097	1
1516	7894014	---		---	0.00273555	0.981293	0.00273555	1.29706	1.29706	Control up vs SZD	0.16974	0.211903	23.9222	0.844863	3.32905	1
1540	7894038	---		---	0.0388189	0.444862	0.0388189	1.57055	1.57055	Control up vs SZD	1.02434	2.19983	6.94122	2.54492	5.72681	1
1547	7894045	---		---	0.0429006	0.443006	0.0429006	0.700137	-1.42829	Control down vs SZD	1.02768	1.45275	6.55432	1.58697	3.76968	1
1569	7894067	---		---	0.0402121	0.590418	0.0402121	1.26153	1.26153	Control up vs SZD	0.790463	0.594486	6.80322	0.674069	2.00553	1
1630	7894129	---		---	0.0380993	0.932306	0.0380993	0.845783	-1.18234	Control down vs SZD	0.291488	0.299642	7.01514	0.350339	2.74127	1
1631	7894130	---		---	0.010083	0.652158	0.010083	1.54132	1.54132	Control up vs SZD	0.702259	1.02421	13.6934	2.33748	3.8892	1
1651	7894150	---		---	0.0322184	0.773611	0.0322184	0.701719	-1.42507	Control down vs SZD	0.535556	1.22108	7.6994	1.56693	6.08007	1
1679	7894179	---		---	0.00217209	0.558554	0.00217209	1.55353	1.55353	Control up vs SZD	0.837933	0.554088	26.2439	2.42358	1.76335	1
1688	7894188	---		---	0.00987843	0.630924	0.00987843	0.778351	-1.28477	Control down vs SZD	0.732133	0.340385	13.8218	0.784122	1.23979	1
1748	7894248	---		---	0.0272968	0.497153	0.0272968	1.19386	1.19386	Control up vs SZD	0.934679	0.279534	8.41613	0.392099	0.797519	1
1764	7894265	---		---	0.0158098	0.991006	0.0158098	1.20173	1.20173	Control up vs SZD	0.127733	0.228194	11.0879	0.421698	4.76397	1
1772	7894273	---		---	0.0442526	0.135908	0.0442526	2.02344	2.02344	Control up vs SZD	1.93815	5.7823	6.43696	6.20341	7.95576	1
1789	7894290	---		---	0.0070052	0.715347	0.0070052	0.712807	-1.4029	Control down vs SZD	0.615176	0.532959	16.1135	1.4313	2.31027	1
1802	7894303	---		---	0.0353221	0.11232	0.0353221	1.65326	1.65326	Control up vs SZD	2.08684	2.58756	7.31911	3.15644	3.30651	1
1813	7894314	---		---	0.0433201	0.253668	0.0433201	1.57114	1.57114	Control up vs SZD	1.45943	2.34681	6.51737	2.54917	4.28808	1
1814	7894315	---		---	0.0270351	0.407054	0.0270351	1.22817	1.22817	Control up vs SZD	1.09468	0.374158	8.45905	0.527504	0.911456	1
1815	7894316	---		---	0.0339278	0.260343	0.0339278	0.847446	-1.18002	Control down vs SZD	1.4396	0.274316	7.48415	0.34217	0.508134	1
1822	7894323	---		---	0.0359402	0.601715	0.0359402	1.19533	1.19533	Control up vs SZD	0.773992	0.329055	7.24873	0.397538	1.13371	1
1825	7894326	---		---	0.0355194	0.755107	0.0355194	1.29033	1.29033	Control up vs SZD	0.560919	0.667231	7.29646	0.811404	3.17208	1
1852	7894354	---		---	0.0123418	0.782585	0.0123418	1.18193	1.18193	Control up vs SZD	0.523192	0.167836	12.4731	0.348907	0.855446	1
1868	7894370	---		---	0.00560642	0.843977	0.00560642	1.50022	1.50022	Control up vs SZD	0.4363	0.69464	17.7468	2.0546	4.24565	1
1872	7894374	---		---	0.0237482	0.587314	0.0237482	0.85281	-1.17259	Control down vs SZD	0.79502	0.209874	9.05071	0.316584	0.703961	1
1878	7894380	---		---	0.0234241	0.688169	0.0234241	0.896504	-1.11544	Control down vs SZD	0.652388	0.0981193	9.11499	0.149059	0.401067	1
1886	7894388	---		---	0.00694149	0.963688	0.00694149	1.19339	1.19339	Control up vs SZD	0.222443	0.144774	16.1781	0.39036	1.73556	1
1894	7894396	---		---	0.019094	0.493809	0.019094	1.42024	1.42024	Control up vs SZD	0.940187	0.9124	10.1076	1.53703	2.58786	1
1915	7894417	---		---	0.0198145	0.952353	0.0198145	1.27635	1.27635	Control up vs SZD	0.24969	0.449591	9.92256	0.743515	4.80158	1
1939	7894442	---		---	0.0267565	0.249951	0.0267565	1.59088	1.59088	Control up vs SZD	1.4707	1.89901	8.50538	2.69197	3.44328	1
1959	7894462	---		---	0.0142038	0.535851	0.0142038	1.51811	1.51811	Control up vs SZD	0.872805	1.11872	11.6728	2.17643	3.418	1
1966	7894469	---		---	0.0144527	0.00196248	0.0144527	0.800126	-1.2498	Control down vs SZD	5.96861	0.321832	11.5765	0.620948	0.143789	1
1986	7894489	---		---	0.00564471	0.48444	0.00564471	0.820977	-1.21806	Control down vs SZD	0.955775	0.164771	17.695	0.485938	0.459721	1
2036	7894539	---		---	0.0133412	0.992672	0.0133412	0.827225	-1.20886	Control down vs SZD	0.118207	0.224183	12.025	0.449299	5.0574	1
2044	7894547	---		---	0.0289243	0.547138	0.0289243	1.34716	1.34716	Control up vs SZD	0.855348	0.815319	8.16106	1.10898	2.54187	1
2047	7894550	---		---	0.0231189	0.212491	0.0231189	1.20851	1.20851	Control up vs SZD	1.59463	0.292869	9.17662	0.447925	0.489759	1
2067	7894570	---		---	0.0373831	0.927688	0.0373831	0.614652	-1.62694	Control down vs SZD	0.300328	2.50317	7.0906	2.95816	22.2261	1
2082	7894586	---		---	0.00454822	0.978537	0.00454822	1.31818	1.31818	Control up vs SZD	0.179316	0.294812	19.3961	0.953031	4.38424	1
2089	7894593	---		---	0.00768587	0.480502	0.00768587	0.617897	-1.61839	Control down vs SZD	0.962395	1.12271	15.4688	2.89449	3.11088	1
2093	7894597	---		---	0.0469889	0.831806	0.0469889	0.852978	-1.17236	Control down vs SZD	0.453978	0.304943	6.21365	0.315801	1.79123	1
2110	7894614	---		---	0.028512	0.871744	0.028512	0.726504	-1.37645	Control down vs SZD	0.394606	0.930144	8.22382	1.27489	6.28572	1
2131	7894635	---		---	0.0312649	0.405384	0.0312649	1.62793	1.62793	Control up vs SZD	1.09792	2.27356	7.82626	2.96557	5.52211	1
2135	7894639	---		---	0.00495576	0.823648	0.00495576	1.2068	1.2068	Control up vs SZD	0.465673	0.141534	18.7054	0.441243	0.810494	1
2137	7894641	---		---	0.0498893	0.153313	0.0498893	1.44778	1.44778	Control up vs SZD	1.84494	1.71124	5.99537	1.70992	2.47341	1
2156	7894660	---		---	0.0452938	0.241885	0.0452938	1.2766	1.2766	Control up vs SZD	1.49574	0.703681	6.34985	0.744711	1.25456	1
2184	7894689	---		---	0.0119955	0.767199	0.0119955	1.18844	1.18844	Control up vs SZD	0.544362	0.17669	12.6399	0.372225	0.865552	1
2224	7894731	---		---	0.0289202	0.965204	0.0289202	0.782423	-1.27808	Control down vs SZD	0.218507	0.552688	8.16168	0.75181	6.74504	1
2242	7894749	---		---	0.0446571	0.195935	0.0446571	1.44633	1.44633	Control up vs SZD	1.65662	1.59371	6.4028	1.7007	2.5654	1
2249	7894756	---		---	0.046489	0.166781	0.046489	0.754605	-1.3252	Control down vs SZD	1.78012	0.949943	6.25312	0.990018	1.42304	1
2253	7894760	---		---	0.0166426	0.638957	0.0166426	0.808357	-1.23708	Control down vs SZD	0.720784	0.313595	10.815	0.565255	1.1602	1
2257	7894764	---		---	0.00975152	0.9783	0.00975152	0.788809	-1.26773	Control down vs SZD	0.180107	0.303302	13.9033	0.702816	4.49071	1
2264	7894771	---		---	0.0461774	0.178677	0.0461774	1.20561	1.20561	Control up vs SZD	1.72723	0.417291	6.27801	0.436626	0.644256	1
2279	7894786	---		---	0.0020111	0.824989	0.0020111	1.56739	1.56739	Control up vs SZD	0.463759	0.559255	27.0599	2.52223	3.21578	1
2319	7894826	---		---	0.0496131	0.137516	0.0496131	0.757791	-1.31962	Control down vs SZD	1.92903	0.958153	6.01541	0.960614	1.32454	1
2337	7894845	---		---	0.0454667	0.311346	0.0454667	0.838651	-1.19239	Control down vs SZD	1.30265	0.366175	6.33564	0.386659	0.749601	1
2372	7894880	---		---	0.00744921	0.515642	0.00744921	1.34768	1.34768	Control up vs SZD	0.904703	0.425353	15.684	1.11187	1.25376	1
2379	7894887	---		---	0.044771	0.988769	0.044771	0.893613	-1.11905	Control down vs SZD	0.139059	0.148286	6.39325	0.158005	2.84361	1
2395	7894903	---		---	0.023102	0.546904	0.023102	0.843554	-1.18546	Control down vs SZD	0.855708	0.236252	9.18007	0.361469	0.736239	1
2410	7894918	---		---	0.0493023	0.736117	0.0493023	0.840714	-1.18947	Control down vs SZD	0.586842	0.373568	6.03814	0.375942	1.69753	1
2442	7894950	---		---	0.0473038	0.416016	0.0473038	1.30546	1.30546	Control up vs SZD	1.07752	0.860205	6.18908	0.887312	2.12884	1
2448	7894956	---		---	0.0123931	0.527494	0.0123931	0.504689	-1.98142	Control down vs SZD	0.885892	2.81445	12.449	5.83951	8.47192	1
2469	7894977	---		---	0.0130022	0.848668	0.0130022	1.17826	1.17826	Control up vs SZD	0.429401	0.165652	12.1718	0.336046	1.02873	1
2495	7895003	---		---	0.0172264	0.356097	0.0172264	0.835441	-1.19697	Control down vs SZD	1.19907	0.22777	10.6344	0.403698	0.50655	1
2502	7895010	---		---	0.0302312	0.75482	0.0302312	1.33314	1.33314	Control up vs SZD	0.56131	0.777322	7.96981	1.03252	3.69289	1
2523	7895031	---		---	0.028652	0.287519	0.028652	0.675892	-1.47953	Control down vs SZD	1.36369	1.40174	8.20238	1.91627	2.74108	1
2530	7895038	---		---	0.0109291	0.926462	0.0109291	0.94436	-1.05892	Control down vs SZD	0.302635	0.018608	13.1969	0.0409282	0.163964	1
2531	7895039	---		---	0.0498388	0.388773	0.0498388	1.16515	1.16515	Control up vs SZD	1.13072	0.2918	5.99902	0.291752	0.688173	1
2533	7895041	---		---	0.0131334	0.0795457	0.0131334	1.41601	1.41601	Control up vs SZD	2.36074	0.748373	12.1143	1.51101	0.845354	1
2537	7895045	---		---	0.0203191	0.0965988	0.0203191	0.840699	-1.18949	Control down vs SZD	2.20572	0.230257	9.79824	0.376018	0.278375	1
2568	7895076	---		---	0.0108696	0.746764	0.0108696	1.21388	1.21388	Control up vs SZD	0.572314	0.212763	13.2301	0.469146	0.991355	1
2575	7895084	---		---	0.03207	0.364884	0.03207	0.821055	-1.21795	Control down vs SZD	1.18015	0.377366	7.71881	0.485469	0.852697	1
2578	7895087	---		---	0.0101444	0.232282	0.0101444	0.781281	-1.27995	Control down vs SZD	1.52665	0.334276	13.6555	0.760782	0.583893	1
2610	7895119	---		---	0.010658	0.76164	0.010658	0.852472	-1.17306	Control down vs SZD	0.55198	0.142992	13.3502	0.318162	0.690806	1
2611	7895120	---		---	0.0438695	0.965202	0.0438695	0.852765	-1.17266	Control down vs SZD	0.21851	0.293793	6.46972	0.316793	3.5854	1
2625	7895134	---		---	0.0165143	0.419931	0.0165143	1.85871	1.85871	Control up vs SZD	1.07013	2.65222	10.8558	4.79867	6.60911	1
2629	7895138	---		---	0.00107978	0.988076	0.00107978	1.35815	1.35815	Control up vs SZD	0.142306	0.203647	34.4801	1.1703	3.81613	1
2642	7895151	---		---	0.00545508	0.945604	0.00545508	2.25875	2.25875	Control up vs SZD	0.264495	2.77048	17.956	8.29114	27.9323	1
2652	7895161	---		---	0.013143	0.0215062	0.013143	0.751362	-1.33092	Control down vs SZD	3.47637	0.50563	12.1102	1.02054	0.38786	1
2692	7895201	---		---	0.0151481	0.2136	0.0151481	1.6892	1.6892	Control up vs SZD	1.59066	1.81942	11.3188	3.43227	3.05018	1
2694	7895203	---		---	0.0363971	0.356418	0.0363971	0.856675	-1.1673	Control down vs SZD	1.19837	0.249126	7.19775	0.298857	0.554367	1
2704	7895213	---		---	0.00861991	0.939623	0.00861991	0.791671	-1.26315	Control down vs SZD	0.276949	0.278196	14.6988	0.681525	2.67867	1
2739	7895248	---		---	0.00876016	0.484923	0.00876016	0.77428	-1.29152	Control down vs SZD	0.954966	0.336036	14.5928	0.817284	0.938352	1
2748	7895257	---		---	0.0032461	0.478312	0.0032461	1.41215	1.41215	Control up vs SZD	0.966096	0.399986	22.3119	1.48741	1.10406	1
2769	7895278	---		---	0.0260098	0.350674	0.0260098	1.30538	1.30538	Control up vs SZD	1.21095	0.616431	8.63278	0.886919	1.35746	1
2781	7895290	---		---	0.0182738	0.286297	0.0182738	0.820133	-1.21931	Control down vs SZD	1.36695	0.285195	10.3301	0.491014	0.556363	1
2789	7895298	---		---	0.0251077	0.470595	0.0251077	1.22198	1.22198	Control up vs SZD	0.979239	0.342453	8.7934	0.501887	0.932569	1
2790	7895299	---		---	0.0230317	0.00326798	0.0230317	1.16667	1.16667	Control up vs SZD	5.37896	0.193665	9.19444	0.296774	0.0960112	1
2793	7895302	---		---	0.00235643	0.796302	0.00235643	1.44559	1.44559	Control up vs SZD	0.504178	0.400563	25.4034	1.69594	2.11863	1
2807	7895316	---		---	0.026755	0.109227	0.026755	0.622982	-1.60518	Control down vs SZD	2.10876	1.9729	8.50563	2.79679	2.49485	1
2869	7895378	---		---	0.0267115	0.865315	0.0267115	1.2901	1.2901	Control up vs SZD	0.404461	0.571096	8.51292	0.810283	3.76532	1
2890	7895399	---		---	0.0310139	0.746568	0.0310139	1.45992	1.45992	Control up vs SZD	0.572582	1.36476	7.86053	1.78795	6.35604	1
2891	7895400	---		---	0.00550694	0.839062	0.00550694	0.771966	-1.29539	Control down vs SZD	0.443475	0.280659	17.8834	0.836524	1.68764	1
2902	7895411	---		---	0.034696	0.225126	0.034696	0.772785	-1.29402	Control down vs SZD	1.55053	0.673432	7.39211	0.82968	1.15819	1
2904	7895413	---		---	0.0269087	0.946856	0.0269087	1.52446	1.52446	Control up vs SZD	0.261815	1.57087	8.47999	2.22015	15.9998	1
2926	7895436	---		---	0.00335382	0.759124	0.00335382	1.39215	1.39215	Control up vs SZD	0.555424	0.372555	22.015	1.36697	1.78869	1
2940	7895450	---		---	0.0398561	0.0609282	0.0398561	0.566675	-1.76468	Control down vs SZD	2.57744	3.53493	6.83786	4.02856	3.6573	1
2968	7895478	---		---	0.0190917	0.047838	0.0190917	1.22783	1.22783	Control up vs SZD	2.77835	0.312286	10.1082	0.52611	0.299732	1
2992	7895502	---		---	0.0413005	0.697468	0.0413005	1.25793	1.25793	Control up vs SZD	0.639628	0.58887	6.69982	0.657554	2.45505	1
2999	7895509	---		---	0.0248611	0.305151	0.0248611	0.79912	-1.25138	Control down vs SZD	1.31808	0.426291	8.83867	0.627974	0.862449	1
3051	7895561	---		---	0.0170119	0.368086	0.0170119	1.38919	1.38919	Control up vs SZD	1.17336	0.756699	10.6997	1.34942	1.71973	1
3068	7895578	---		---	0.04563	0.0865211	0.04563	0.8579	-1.16564	Control down vs SZD	2.29338	0.278405	6.32229	0.29336	0.323721	1
3069	7895579	---		---	0.0116168	0.291788	0.0116168	0.86451	-1.15672	Control down vs SZD	1.35241	0.123796	12.8298	0.264713	0.244099	1
3076	7895586	---		---	0.0136414	0.769295	0.0136414	1.34016	1.34016	Control up vs SZD	0.541486	0.539832	11.899	1.07058	2.65852	1
3079	7895589	---		---	0.040231	0.121484	0.040231	1.32646	1.32646	Control up vs SZD	2.02546	0.879307	6.80139	0.996752	1.15767	1
3082	7895592	---		---	0.0105796	0.772821	0.0105796	1.25482	1.25482	Control up vs SZD	0.536642	0.288209	13.3955	0.643452	1.43216	1
3089	7895599	---		---	0.0203779	0.000395991	0.0203779	1.48146	1.48146	Control up vs SZD	8.07028	1.183	9.78402	1.92908	0.390899	1
3096	7895606	---		---	0.0411952	0.684235	0.0411952	0.852746	-1.17268	Control down vs SZD	0.657799	0.283367	6.70966	0.316883	1.14875	1
3097	7895607	---		---	0.0454927	0.677344	0.0454927	1.399	1.399	Control up vs SZD	0.667295	1.33373	6.33351	1.40786	5.32988	1
3116	7895626	---		---	0.0128317	0.000985503	0.0128317	0.761272	-1.31359	Control down vs SZD	6.8238	0.455172	12.2476	0.929127	0.177876	1
3120	7895630	---		---	0.048037	0.213997	0.048037	0.793316	-1.26053	Control down vs SZD	1.58924	0.654981	6.13272	0.669469	1.09903	1
3128	7895638	---		---	0.0377054	0.0216062	0.0377054	1.35894	1.35894	Control up vs SZD	3.47216	0.998861	7.0564	1.17473	0.76714	1
3143	7895653	---		---	0.0344976	0.983755	0.0344976	1.12777	1.12777	Control up vs SZD	0.160531	0.14608	7.41562	0.180545	2.42661	1
3155	7895665	---		---	0.0284632	0.756532	0.0284632	0.867703	-1.15247	Control down vs SZD	0.55897	0.183309	8.23133	0.251479	0.874507	1
3158	7895668	---		---	0.0314749	0.0924175	0.0314749	1.34482	1.34482	Control up vs SZD	2.24084	0.843372	7.79788	1.09609	1.00364	1
